OrderID,OrderDate,ShipDate,CustomerID,Segment,Country,City,State,ProductCategory,SubCategory,ProductName,Sales,Quantity,Discount,Profit,ShippingCost,PaymentMethod
106540,2022-10-05,2022-10-05,2181,Small Business,USA,New York,NY,Home Decor,Lamps,Desk Lamp,3586,6,0,1000,0,Undefined
106541,2022-03-01,2023-09-21,2814,Consumer,Germany,Berlin,Undefined,Furniture,Chairs,Office Chair,1699,6,50,0,100,Bank Transfer
106544,2022-06-30,2023-09-20,2694,Undefined,Spain,Madrid,Undefined,Home Decor,Lamps,Desk Lamp,3517,20,10,-500,5,Cash
106545,2023-05-27,2023-11-26,2554,Undefined,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,2708,20,10,-100,0,Credit Card
106547,2022-04-17,2023-04-08,2446,Small Business,Spain,Madrid,Undefined,Electronics,Phones,Unknown,488,6,0,1000,5,PayPal
106548,2023-03-04,2023-03-04,2986,Corporate,France,Paris,Undefined,Furniture,Tables,Gaming Table,1086,3,10,0,500,PayPal
106549,2023-01-27,2023-01-27,2960,Consumer,Canada,Unknown,BC,Office Supplies,Binders,Binder Set,339,12,10,0,5,Credit Card
106550,2023-02-17,2023-02-17,2480,Corporate,USA,Unknown,TX,Electronics,Phones,iPhone 14,3477,0,0,100,0,Cash
106551,2023-03-05,2023-08-21,2474,Consumer,USA,New York,NY,Office Supplies,Binders,Binder Set,4313,20,10,-100,0,Undefined
106552,2022-03-22,2023-01-08,2258,Home Office,USA,Unknown,TX,Office Supplies,Binders,Binder Set,2021,16,10,0,500,Credit Card
106553,2023-08-10,2023-08-10,2671,Home Office,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,1720,17,25,0,5,Bank Transfer
106555,2022-04-08,2022-08-30,2512,Undefined,France,Paris,Undefined,Electronics,Phones,iPhone 14,1496,0,10,0,500,PayPal
106556,2022-03-12,2022-06-28,2574,Undefined,USA,New York,NY,Furniture,Chairs,Office Chair,180,2,0,-100,0,Credit Card
106557,2022-03-16,2022-03-16,2390,Undefined,Canada,Toronto,ON,Electronics,Phones,Unknown,4320,18,0,0,100,Credit Card
106558,2023-10-22,2023-10-22,2993,Consumer,Canada,Toronto,ON,Furniture,Chairs,Office Chair,1347,15,0,0,10,Bank Transfer
106559,2023-08-18,2023-08-18,2493,Consumer,France,Paris,Undefined,Electronics,Phones,iPhone 14,-69,-2,10,0,0,Undefined
106560,2022-08-16,2023-04-22,2357,Corporate,Canada,Toronto,ON,Office Supplies,Binders,Binder Set,1932,14,25,0,10,Credit Card
106562,2023-10-11,2023-10-11,2510,Undefined,France,Paris,Undefined,Furniture,Tables,Unknown,4030,7,0,100,500,Crypto
106563,2023-10-21,2023-10-21,2758,Undefined,USA,New York,NY,Furniture,Tables,Gaming Table,2587,14,10,-500,10,Bank Transfer
106564,2022-12-11,2023-08-24,2077,Corporate,France,Paris,Undefined,Furniture,Tables,Gaming Table,4356,8,50,-100,500,Undefined
106567,2022-12-14,2023-09-05,2178,Consumer,Spain,Madrid,Undefined,Electronics,Unknown,Unknown,2359,9,5,100,5,PayPal
106568,2023-08-24,2023-08-24,2799,Home Office,USA,Unknown,FL,Unknown,Unknown,Unknown,2805,3,5,100,0,PayPal
106569,2023-03-30,2023-03-30,2072,Small Business,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,4867,12,50,-100,100,Credit Card
106570,2023-07-15,2023-07-15,2415,Consumer,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,3047,15,10,100,10,Crypto
106571,2022-06-17,2022-06-17,2014,Small Business,France,Paris,Undefined,Electronics,Phones,iPhone 14,4420,1,10,-500,100,Bank Transfer
106572,2023-04-09,2023-09-22,2504,Home Office,USA,New York,NY,Home Decor,Lamps,Desk Lamp,3485,12,25,-100,5,Crypto
106574,2022-07-02,2022-10-05,2501,Undefined,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,924,0,10,500,500,PayPal
106575,2023-10-21,2023-10-21,2146,Undefined,Canada,Toronto,ON,Office Supplies,Binders,Binder Set,3711,20,10,500,100,Undefined
106576,2023-12-17,2023-12-17,2456,Undefined,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,2554,0,5,100,0,Undefined
106577,2022-08-30,2023-10-10,2374,Small Business,Germany,Berlin,Undefined,Furniture,Unknown,Unknown,2730,17,10,-500,500,Credit Card
106581,2022-04-05,2023-05-10,2468,Consumer,USA,New York,NY,Furniture,Tables,Gaming Table,902,18,0,0,500,Crypto
106583,2022-03-06,2022-11-15,2263,Undefined,USA,Unknown,FL,Electronics,Phones,iPhone 14,656,20,5,500,0,Undefined
106584,2022-03-18,2023-11-07,2298,Consumer,Canada,Toronto,ON,Home Decor,Lamps,Desk Lamp,2728,8,0,-500,0,Crypto
106585,2022-08-09,2023-08-05,2565,Undefined,Spain,Madrid,Undefined,Electronics,Unknown,Unknown,3235,12,10,-100,0,Undefined
106586,2023-12-06,2023-12-06,2691,Corporate,Germany,Berlin,Undefined,Furniture,Chairs,Office Chair,961,19,10,100,500,Undefined
106590,2023-01-09,2023-01-09,2827,Consumer,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,1445,20,25,-500,500,Cash
106591,2023-01-15,2023-01-17,2467,Undefined,USA,New York,NY,Furniture,Tables,Gaming Table,586,15,5,100,10,Undefined
106594,2022-03-29,2022-05-06,2092,Home Office,USA,Unknown,TX,Furniture,Tables,Gaming Table,1536,2,25,-100,0,Bank Transfer
106595,2023-04-30,2023-04-30,2124,Consumer,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,4441,13,10,-500,100,Undefined
106597,2022-08-02,2023-12-20,2252,Consumer,USA,Unknown,Undefined,Furniture,Chairs,Office Chair,3015,5,5,500,10,Bank Transfer
106598,2023-03-22,2023-06-10,2787,Small Business,France,Paris,Undefined,Electronics,Phones,iPhone 14,1473,6,10,0,0,Undefined
106599,2022-12-15,2022-12-15,2684,Undefined,USA,Unknown,TX,Home Decor,Lamps,Desk Lamp,1675,19,25,0,100,Bank Transfer
106601,2023-05-22,2023-05-22,2030,Small Business,Canada,Toronto,ON,Electronics,Phones,iPhone 14,3063,18,10,-500,0,Crypto
106602,2023-09-08,2023-09-24,2591,Undefined,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,1649,15,5,0,0,PayPal
106604,2022-02-04,2022-05-09,2253,Undefined,Canada,Unknown,ON,Home Decor,Lamps,Desk Lamp,3092,3,0,-500,0,Undefined
106605,2022-02-12,2023-08-12,2032,Small Business,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,1425,12,10,100,100,Crypto
106607,2022-07-20,2023-07-11,2695,Corporate,Canada,Unknown,BC,Furniture,Chairs,Office Chair,39,14,10,-500,10,Credit Card
106608,2023-04-19,2023-05-22,2250,Small Business,Spain,Madrid,Undefined,Furniture,Chairs,Unknown,142,18,5,500,100,Bank Transfer
106611,2022-06-19,2023-10-12,2387,Undefined,USA,New York,NY,Furniture,Tables,Gaming Table,4668,8,25,-500,5,Undefined
106612,2023-05-20,2023-05-20,2198,Corporate,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,3754,3,25,-100,10,Cash
106613,2022-10-27,2023-11-24,2684,Consumer,USA,Unknown,TX,Furniture,Tables,Gaming Table,1219,0,5,500,500,Cash
106614,2023-11-01,2023-11-01,2296,Home Office,USA,New York,NY,Electronics,Phones,iPhone 14,2747,11,10,1000,100,Crypto
106615,2023-07-20,2023-07-20,2763,Corporate,France,Paris,Undefined,Office Supplies,Binders,Binder Set,1911,5,50,100,10,PayPal
106616,2023-07-01,2023-10-18,2534,Home Office,USA,Unknown,FL,Furniture,Chairs,Office Chair,976,19,10,-100,5,Undefined
106617,2023-01-30,2023-01-30,2597,Undefined,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,1560,5,0,-500,500,PayPal
106618,2022-05-21,2022-07-28,2162,Corporate,USA,New York,NY,Furniture,Chairs,Office Chair,1065,18,10,500,500,Cash
106620,2023-12-25,2023-12-25,2620,Corporate,Canada,Toronto,ON,Home Decor,Lamps,Desk Lamp,2860,2,50,-100,5,PayPal
106621,2022-02-11,2023-02-23,2541,Home Office,Canada,Toronto,ON,Furniture,Chairs,Office Chair,47,9,5,100,0,Undefined
106624,2022-05-09,2022-05-09,2423,Undefined,USA,Unknown,CA,Furniture,Chairs,Office Chair,1666,10,0,1000,5,Crypto
106625,2023-08-27,2023-08-27,2641,Consumer,Spain,Madrid,Undefined,Furniture,Tables,Unknown,1305,5,10,0,0,PayPal
106626,2023-11-26,2023-11-26,2470,Undefined,Canada,Toronto,ON,Electronics,Phones,iPhone 14,562,1,10,-100,5,PayPal
106627,2023-05-17,2023-05-17,2071,Undefined,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,664,18,10,1000,0,Crypto
106628,,2022-08-01,2069,Home Office,USA,Unknown,CA,Electronics,Phones,iPhone 14,647,12,10,-100,0,Crypto
106630,2023-02-20,2023-11-05,2704,Home Office,Spain,Madrid,Undefined,Furniture,Tables,Unknown,3188,14,10,100,0,Undefined
106631,2023-11-28,2023-11-28,2634,Consumer,Canada,Toronto,ON,Electronics,Phones,iPhone 14,929,5,50,500,500,PayPal
106634,2023-12-26,2023-12-26,2357,Consumer,Canada,Unknown,BC,Office Supplies,Binders,Binder Set,1714,11,0,-500,0,PayPal
106635,2023-08-17,2023-08-17,2147,Undefined,Canada,Toronto,ON,Office Supplies,Binders,Binder Set,2973,13,25,-500,0,PayPal
106636,2023-12-23,2023-12-23,2020,Corporate,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,321,12,50,100,5,Undefined
106637,2022-12-26,2023-04-29,2773,Home Office,Canada,Toronto,ON,Furniture,Chairs,Office Chair,473,15,0,0,100,Crypto
106638,2022-04-24,2023-02-24,2200,Undefined,Germany,Berlin,Undefined,Books,Unknown,Unknown,4875,18,50,1000,100,Crypto
106641,2023-06-13,2023-06-13,2329,Home Office,USA,New York,NY,Furniture,Chairs,Office Chair,3000,1,10,0,5,Undefined
106642,2023-12-13,2023-12-13,2344,Home Office,Germany,Berlin,Undefined,Furniture,Chairs,Office Chair,4555,7,5,1000,0,Undefined
106643,2023-07-20,2023-07-20,2104,Undefined,USA,New York,NY,Office Supplies,Binders,Binder Set,2393,1,10,0,100,Cash
106645,2022-08-20,2023-09-16,2687,Undefined,Canada,Toronto,ON,Furniture,Tables,Gaming Table,961,18,0,-100,0,Bank Transfer
106646,2022-12-27,2023-08-12,2937,Consumer,Unknown,Unknown,Undefined,Home Decor,Unknown,Unknown,2682,19,5,-500,500,Undefined
106648,2023-10-10,2023-10-10,2582,Undefined,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,1126,2,0,0,500,Cash
106649,2022-04-07,2023-09-23,2761,Home Office,Canada,Unknown,BC,Electronics,Unknown,Unknown,4467,13,10,500,0,Credit Card
106650,2022-04-30,2022-12-06,2235,Corporate,USA,New York,NY,Office Supplies,Binders,Binder Set,3857,13,0,1000,0,Crypto
106652,2023-04-30,2023-04-30,2933,Corporate,France,Paris,Undefined,Furniture,Tables,Gaming Table,1663,12,5,0,0,Undefined
106654,2023-04-16,2023-04-16,2461,Small Business,USA,New York,NY,Electronics,Phones,iPhone 14,3408,17,10,1000,10,Undefined
106655,2022-03-30,2022-07-24,2659,Undefined,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,4400,17,5,100,0,Crypto
106656,2022-04-01,2022-12-18,2829,Corporate,USA,Unknown,CA,Furniture,Tables,Unknown,4011,20,10,0,500,Cash
106657,2023-02-27,2023-10-04,2548,Small Business,Spain,Madrid,Undefined,Electronics,Phones,iPhone 14,367,9,25,-500,100,Bank Transfer
106658,2022-03-19,2022-04-27,2050,Undefined,USA,Unknown,FL,Furniture,Chairs,Unknown,108,1,10,-100,0,Crypto
106659,2023-10-07,2023-12-04,2833,Small Business,Canada,Unknown,ON,Home Decor,Lamps,Desk Lamp,4572,12,50,-100,0,PayPal
106661,2023-05-30,2023-07-03,2188,Small Business,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,4454,2,10,500,5,Crypto
106662,2023-07-04,2023-07-04,2929,Small Business,USA,New York,NY,Electronics,Phones,iPhone 14,4246,11,10,-100,500,Undefined
106663,2022-11-29,2023-06-05,2115,Corporate,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,215,1,0,100,0,PayPal
106664,2022-08-25,2023-03-12,2438,Corporate,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,3203,14,10,1000,0,Undefined
106665,2022-06-05,2023-04-19,2689,Corporate,USA,New York,NY,Electronics,Unknown,Unknown,4803,10,10,0,500,Crypto
106667,2022-03-11,2022-10-07,2163,Small Business,USA,Unknown,NY,Furniture,Tables,Gaming Table,3033,4,0,500,0,PayPal
106668,2022-12-26,2022-12-26,2184,Undefined,Spain,Madrid,Undefined,Electronics,Phones,iPhone 14,1701,1,10,100,500,Bank Transfer
106669,2022-07-14,2023-01-17,2331,Undefined,France,Paris,Undefined,Furniture,Chairs,Office Chair,3802,9,10,0,100,Cash
106670,2022-10-25,2023-06-11,2648,Corporate,USA,New York,NY,Furniture,Chairs,Office Chair,3325,19,0,500,100,Crypto
106671,2022-06-05,2023-11-23,2561,Small Business,USA,Unknown,TX,Home Decor,Lamps,Desk Lamp,3952,20,0,-500,10,Cash
106672,2023-11-03,2023-11-03,2103,Home Office,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,3349,0,10,500,10,Bank Transfer
106676,2022-09-02,2022-09-23,2363,Small Business,USA,New York,NY,Furniture,Chairs,Office Chair,2980,18,50,0,5,Cash
106677,2022-08-29,2022-08-29,2342,Undefined,Germany,Berlin,Undefined,Furniture,Tables,Unknown,4301,12,5,1000,5,Cash
106679,2023-04-17,2023-07-06,2493,Consumer,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,3653,0,0,500,10,Crypto
106680,2022-01-22,2023-02-16,2248,Undefined,France,Paris,Undefined,Electronics,Phones,iPhone 14,1207,11,0,500,100,Undefined
106681,2023-10-02,2023-10-02,2692,Consumer,USA,New York,NY,Furniture,Tables,Gaming Table,944,12,0,1000,500,Undefined
106682,2022-08-07,2022-08-07,2537,Undefined,USA,New York,NY,Electronics,Phones,iPhone 14,2706,19,10,0,10,Undefined
106683,2022-08-12,2022-08-12,2549,Home Office,USA,New York,NY,Office Supplies,Binders,Binder Set,1333,4,10,0,100,Bank Transfer
106684,2023-06-12,2023-10-29,2686,Consumer,USA,Unknown,NY,Furniture,Chairs,Unknown,4478,0,10,1000,0,PayPal
106685,2022-08-10,2022-08-10,2595,Undefined,USA,Unknown,CA,Furniture,Tables,Gaming Table,4547,9,10,-100,0,Undefined
106686,2022-01-09,2023-09-27,2933,Small Business,Canada,Toronto,ON,Office Supplies,Binders,Binder Set,3324,7,0,-100,500,Crypto
106687,2022-02-10,2022-05-16,2483,Undefined,Canada,Toronto,ON,Furniture,Tables,Gaming Table,2830,11,50,100,500,Credit Card
106688,2023-03-02,2023-11-17,2001,Corporate,Spain,Madrid,Undefined,Electronics,Phones,Unknown,2412,7,10,500,10,Undefined
106689,2023-08-11,2023-08-11,2837,Corporate,Canada,Toronto,ON,Furniture,Chairs,Office Chair,4696,12,10,500,0,Crypto
106690,2022-01-10,2023-06-03,2647,Consumer,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,277,18,25,-500,5,Cash
106692,2022-05-07,2022-06-08,2665,Small Business,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,2980,2,0,0,500,Cash
106694,2023-09-12,2023-09-12,2269,Consumer,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,4360,10,0,-500,0,Crypto
106695,2023-02-05,2023-05-14,2956,Undefined,Canada,Toronto,ON,Office Supplies,Binders,Binder Set,1047,17,0,0,0,PayPal
106696,2022-02-23,2022-10-21,2265,Undefined,France,Paris,Undefined,Electronics,Phones,iPhone 14,1261,5,10,1000,5,Bank Transfer
106698,2022-10-22,2022-10-22,2847,Small Business,Spain,Madrid,Undefined,Furniture,Tables,Unknown,4561,14,25,0,100,Credit Card
106699,2023-03-02,2023-03-02,2281,Small Business,Spain,Madrid,Undefined,Office Supplies,Binders,Binder Set,3346,6,50,500,100,Credit Card
106700,2022-05-18,2022-05-18,2191,Home Office,USA,New York,NY,Furniture,Chairs,Office Chair,3266,6,10,0,0,PayPal
106703,2022-03-03,2023-11-22,2793,Consumer,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,3408,3,10,0,500,Undefined
106704,2022-11-18,2022-11-25,2277,Undefined,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,4205,6,10,0,0,Undefined
106707,2022-02-09,2023-03-10,2335,Undefined,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,4003,12,0,1000,0,Cash
106709,2023-11-10,2023-11-10,2562,Home Office,France,Paris,Undefined,Office Supplies,Binders,Binder Set,1109,6,25,500,5,PayPal
106711,2022-03-26,2022-09-25,2919,Consumer,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,3431,16,10,1000,0,Undefined
106712,2022-11-12,2022-11-21,2484,Home Office,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,2442,2,0,500,5,PayPal
106713,2023-10-20,2023-10-20,2870,Undefined,Canada,Toronto,ON,Furniture,Chairs,Office Chair,600,8,25,0,10,Credit Card
106714,2023-12-06,,2552,Consumer,USA,Unknown,FL,Office Supplies,Binders,Binder Set,4777,5,0,1000,5,Undefined
106715,2022-04-30,2023-09-24,2135,Undefined,USA,Unknown,Undefined,Electronics,Phones,iPhone 14,4893,9,0,1000,500,PayPal
106716,2023-02-07,2023-02-07,2939,Home Office,France,Paris,Undefined,Furniture,Chairs,Office Chair,454,18,0,0,0,Cash
106718,2023-05-18,2023-09-20,2726,Small Business,Spain,Madrid,Undefined,Home Decor,Lamps,Desk Lamp,1877,19,5,-100,5,Crypto
106719,2022-09-12,2023-07-11,2575,Small Business,Canada,Toronto,ON,Home Decor,Lamps,Desk Lamp,4259,3,50,-100,100,Crypto
106720,2023-06-03,2023-06-03,2546,Consumer,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,3304,9,50,500,5,Undefined
106721,2023-11-20,2023-12-07,2991,Consumer,Canada,Unknown,ON,Furniture,Chairs,Office Chair,2177,17,10,500,0,Crypto
106723,2023-01-02,2023-09-24,2405,Small Business,USA,Unknown,CA,Furniture,Tables,Gaming Table,4462,14,10,-100,500,Credit Card
106725,2022-10-21,2022-10-21,2561,Undefined,Spain,Madrid,Undefined,Furniture,Tables,Unknown,4904,12,10,500,0,Credit Card
106726,2022-03-20,2023-07-21,2042,Corporate,USA,Unknown,NY,Furniture,Chairs,Unknown,4471,7,50,0,100,Bank Transfer
106727,2023-10-23,2023-10-23,2809,Home Office,USA,New York,NY,Office Supplies,Binders,Binder Set,3150,20,10,-500,0,Undefined
106729,2022-04-12,2022-09-18,2141,Undefined,Germany,Unknown,Undefined,Electronics,Phones,iPhone 14,4823,14,10,500,500,Cash
106730,2022-04-13,2022-09-26,2401,Small Business,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,4372,17,0,100,10,Crypto
106731,2023-12-01,2023-12-01,2558,Undefined,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,3502,17,0,-100,5,Undefined
106733,2023-03-29,2023-03-29,2938,Undefined,Canada,Unknown,ON,Furniture,Chairs,Office Chair,529,7,0,0,0,Cash
106734,2023-02-01,2023-05-27,2595,Small Business,Spain,Madrid,Undefined,Furniture,Chairs,Unknown,830,8,25,100,5,Bank Transfer
106735,2022-12-15,2023-03-15,2045,Corporate,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,463,10,0,1000,0,Bank Transfer
106736,2023-08-06,2023-10-11,2458,Undefined,France,Paris,Undefined,Electronics,Phones,iPhone 14,4282,19,0,0,100,Crypto
106737,2023-11-20,2023-11-26,2532,Small Business,France,Paris,Undefined,Electronics,Phones,iPhone 14,-108,-4,10,500,5,Crypto
106738,2023-09-28,2023-09-28,2478,Small Business,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,1740,16,10,100,0,Crypto
106740,2023-02-07,2023-02-07,2963,Undefined,USA,Unknown,CA,Office Supplies,Binders,Binder Set,156,1,5,500,0,Crypto
106741,2023-02-19,2023-06-02,2076,Consumer,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,406,20,50,1000,0,Cash
106742,2023-01-17,2023-12-23,2555,Undefined,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,294,15,0,0,10,Undefined
106743,2022-05-01,2022-10-16,2303,Undefined,Canada,Unknown,BC,Furniture,Tables,Gaming Table,223,0,0,-500,5,Credit Card
106744,2022-10-15,2022-10-15,2751,Undefined,USA,New York,NY,Furniture,Tables,Gaming Table,2431,18,5,100,10,Crypto
106745,2023-08-19,2023-08-19,2698,Consumer,Canada,Toronto,ON,Unknown,Unknown,Unknown,4804,9,0,100,0,Cash
106746,2022-10-27,2023-10-28,2071,Home Office,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,1461,1,25,0,5,Cash
106747,2022-03-17,2022-03-17,2765,Consumer,France,Paris,Undefined,Furniture,Chairs,Office Chair,4125,9,50,-100,5,Undefined
106748,2022-06-23,2023-08-07,2792,Consumer,Canada,Toronto,ON,Home Decor,Lamps,Desk Lamp,4948,18,0,100,5,Crypto
106749,2022-12-30,2022-12-30,2703,Undefined,Unknown,Unknown,Undefined,Furniture,Tables,Unknown,3270,7,10,500,10,Undefined
106751,2022-03-05,2022-08-25,2447,Undefined,Spain,Madrid,Undefined,Home Decor,Lamps,Desk Lamp,1248,0,50,500,100,Bank Transfer
106752,2023-09-17,2023-09-17,2374,Consumer,USA,New York,NY,Office Supplies,Binders,Binder Set,2442,6,10,-500,500,PayPal
106753,2022-03-21,2023-11-23,2417,Undefined,Canada,Unknown,ON,Home Decor,Lamps,Desk Lamp,464,10,0,0,0,Undefined
106754,2023-03-31,2023-03-31,2409,Small Business,Canada,Unknown,ON,Electronics,Phones,iPhone 14,3736,11,10,-500,0,Undefined
106755,2022-12-31,2023-08-29,2282,Consumer,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,3199,12,5,0,5,Credit Card
106756,2022-11-11,2023-02-06,2656,Small Business,Canada,Unknown,ON,Office Supplies,Binders,Binder Set,1323,20,5,100,10,Undefined
106758,2023-12-27,2023-12-27,2812,Small Business,USA,Unknown,TX,Home Decor,Lamps,Desk Lamp,2043,3,10,1000,0,Credit Card
106759,2023-05-05,2023-05-05,2373,Undefined,Canada,Toronto,ON,Office Supplies,Binders,Binder Set,556,10,10,1000,0,Crypto
106761,2023-10-01,2023-10-01,2674,Undefined,USA,Unknown,CA,Furniture,Chairs,Office Chair,2872,3,10,0,0,Undefined
106762,2023-03-24,2023-03-24,2888,Home Office,USA,Unknown,FL,Furniture,Tables,Unknown,3080,13,5,0,0,Crypto
106764,2022-04-23,2023-12-18,2794,Home Office,France,Paris,Undefined,Furniture,Chairs,Office Chair,1480,7,0,100,100,Bank Transfer
106765,2022-07-27,2022-09-22,2777,Home Office,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,489,7,5,100,500,PayPal
106766,2023-12-10,2023-12-10,2213,Undefined,USA,Unknown,NY,Furniture,Tables,Gaming Table,3644,10,0,1000,500,PayPal
106767,2022-01-18,2023-07-07,2908,Small Business,USA,Unknown,CA,Home Decor,Lamps,Unknown,4258,9,5,0,10,Undefined
106768,2022-12-20,2023-01-05,2577,Small Business,Canada,Toronto,ON,Home Decor,Lamps,Desk Lamp,4196,5,10,0,500,Credit Card
106769,2023-03-20,2023-03-20,2003,Small Business,USA,Unknown,CA,Furniture,Tables,Gaming Table,889,5,0,500,5,Cash
106770,2022-03-06,2023-06-20,2065,Undefined,Germany,Unknown,Undefined,Home Decor,Lamps,Desk Lamp,3868,17,10,0,0,Credit Card
106773,2022-07-25,2023-09-23,2893,Home Office,France,Unknown,Undefined,Electronics,Phones,iPhone 14,2198,13,25,0,100,PayPal
106774,2022-02-20,2022-04-10,2625,Undefined,USA,New York,NY,Furniture,Chairs,Office Chair,3088,11,50,100,10,Undefined
106775,2022-10-26,2022-10-28,2919,Consumer,Canada,Toronto,ON,Furniture,Chairs,Office Chair,3869,7,10,0,0,Credit Card
106776,2023-05-12,2023-05-12,2198,Corporate,USA,Unknown,Undefined,Home Decor,Lamps,Desk Lamp,4271,17,10,100,10,Crypto
106777,2022-05-08,2023-10-26,2829,Undefined,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,4185,5,0,100,100,Bank Transfer
106778,2022-09-30,2023-12-14,2963,Undefined,Canada,Toronto,ON,Office Supplies,Binders,Unknown,501,9,10,0,100,Undefined
106779,2022-02-14,2022-08-30,2406,Small Business,Spain,Unknown,Undefined,Furniture,Tables,Gaming Table,2115,19,50,-100,0,PayPal
106781,2022-11-07,2023-03-17,2945,Undefined,USA,Unknown,CA,Home Decor,Lamps,Desk Lamp,1027,17,10,500,0,Crypto
106782,2023-03-20,2023-03-20,2123,Undefined,France,Paris,Undefined,Electronics,Phones,iPhone 14,1771,11,5,0,0,Credit Card
106784,2022-03-24,2022-03-24,2680,Corporate,Germany,Unknown,Undefined,Furniture,Chairs,Office Chair,2731,0,25,1000,0,Undefined
106785,2023-06-26,2023-06-26,2087,Home Office,France,Paris,Undefined,Office Supplies,Binders,Binder Set,4642,11,0,1000,500,Undefined
106786,2023-02-25,2023-10-03,2711,Undefined,Canada,Unknown,ON,Furniture,Tables,Gaming Table,777,7,10,500,0,Crypto
106787,2023-04-25,2023-04-25,2624,Corporate,USA,Unknown,FL,Home Decor,Lamps,Unknown,2587,13,10,1000,100,PayPal
106788,2023-08-31,2023-10-20,2451,Undefined,Canada,Unknown,ON,Furniture,Chairs,Office Chair,3738,4,10,0,5,Bank Transfer
106789,2022-10-22,2023-04-16,2038,Small Business,Canada,Unknown,BC,Toys,Unknown,Unknown,1196,6,25,100,0,Crypto
106790,2023-11-26,2023-11-26,2673,Consumer,Unknown,Unknown,Undefined,Office Supplies,Binders,Binder Set,1700,9,0,500,10,PayPal
106791,2022-04-21,2023-05-07,2143,Small Business,France,Paris,Undefined,Electronics,Phones,iPhone 14,4983,19,0,1000,10,Undefined
106792,2023-02-03,2023-02-03,2353,Small Business,France,Paris,Undefined,Furniture,Chairs,Office Chair,355,1,0,0,0,Credit Card
106794,2022-06-11,2022-11-19,2149,Home Office,Canada,Toronto,ON,Furniture,Tables,Gaming Table,1436,5,0,0,10,Crypto
106795,2022-04-26,2022-08-23,2727,Home Office,USA,New York,NY,Furniture,Chairs,Office Chair,3701,7,50,100,5,Credit Card
106796,2023-06-27,2023-06-27,2391,Home Office,USA,Unknown,NY,Electronics,Phones,iPhone 14,1243,3,25,-500,0,Bank Transfer
106797,2023-10-22,2023-11-30,2414,Small Business,Spain,Madrid,Undefined,Electronics,Phones,iPhone 14,2518,14,10,0,500,Bank Transfer
106798,2023-09-15,2023-12-27,2095,Undefined,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,239,9,10,1000,0,Credit Card
106800,2022-01-12,2023-03-25,2865,Undefined,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,4647,2,50,500,10,Bank Transfer
106801,2023-01-28,2023-01-28,2633,Small Business,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,3816,13,10,0,0,Undefined
106803,2023-03-10,2023-06-03,2887,Undefined,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,1449,3,10,0,5,Credit Card
106805,2023-09-10,2023-09-17,2056,Small Business,Unknown,Unknown,Undefined,Office Supplies,Binders,Binder Set,2906,20,50,1000,0,Undefined
